category,question_id,question,answer,faq_url
Payment,55bb4c1c1f000016007dbe99,how do i pay using flipkart's credit card emi option?,"
 
when you're prompted to choose a payment method for your order, select emi and then choose the bank and the plan you would prefer. enter your credit card and follow the prompts. once the payment is authorised, your order will be processed and shipped.
you'll need to pay the total amount in the predetermined number of instalments as per your credit card billing cycles. please note, an amount equivalent to your card limit will be blocked on the day of the transaction, your card limit will be reset with every successful emi payment.
 ",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55bb4c1c1f000016007dbe99&view=FAQ
Payment,564c13dc2100003f0051d5e5,how is my emi debited?,"if you have paid for your order using the emi payment mode, the full amount will be charged to your card the day of the transaction. within 7 days, you will see a credit for the full amount. the first emi charge will occur subsequently. if your card's billing date falls within those 7 working days, you need to pay only the emi amount to the bank.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=564c13dc2100003f0051d5e5&view=FAQ
Payment,564c142a3000001800fd5c90,i have a query about the emi charge. what should i do?,you can get in touch with your card issuing bank to know about emi transaction charges as they may vary across banks.,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=564c142a3000001800fd5c90&view=FAQ
Payment,564c110a1900003d00fede33,what are the interest rates for the credit card emi plans?,you will see the actual interest rates and the amount charged by the bank for your credit card emi plan during checkout after choosing the emi payment method while placing your order.,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=564c110a1900003d00fede33&view=FAQ
Payment,564c12303000002d00fd5c02,which credit cards are eligible for emi?,"emi is available for credit cards from the following banks:

icici
citi
sbi
hdfc
kotak
standard chartered
hsbc
axis
indusind

please check the specific product page for more details as this list is updated frequently.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=564c12303000002d00fd5c02&view=FAQ
Payment,564b09d2210000210051ac06,can i pay with any credit card?,"you can choose to pay on flipkart with any visa, mastercard or american express credit card issued in india.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=564b09d2210000210051ac06&view=FAQ
Payment,564b0a3d3000002600fd32b8,can i use any debit card to pay for my order?,"you can choose to pay for your order on flipkart with any visa, mastercard or maestro debit card.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=564b0a3d3000002600fd32b8&view=FAQ
Payment,55e9422f5c0000220041b33c,can i use the cash on delivery payment option for every product i buy on flipkart?,"the availability of cash on delivery option depends on factors like the delivery pincode, type of products etc.
 
please enter your pincode on the product page to check if cod is available at your location. if this option is available for your pincode, you can shop for products up to ₹49,999 using this.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55e9422f5c0000220041b33c&view=FAQ
Payment,55bb46712c00002d00690dd0,how can i get the 3d secure password for my credit/debit card?,you can get a 3d secure password by registering your credit/debit card on your bank's website.,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55bb46712c00002d00690dd0&view=FAQ
Payment,55bb5b962c00003800690dd6,how can i pay with a saved credit/debit card?,your saved cards can be seen when you choose the credit or debit card option to pay for your order. enter the cvv number of that card (we do not store it) and click on the 'pay' button. you'll also have to enter the card's 3d secure password to complete the transaction.,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55bb5b962c00003800690dd6&view=FAQ
Payment,55bb42702c00002e00690dcb,how can i pay for my order?,"you can choose to pay for an order using any of the below methods:
 

cash on delivery
net banking
gift card
phonepe wallet
visa, mastercard, maestro and american express credit or debit cards issued in india and 21 other countries

to know more about payments, click here: http://www.flipkart.com/s/help/payments",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55bb42702c00002e00690dcb&view=FAQ
Payment,55c1f732a900003500b99926,how do i pay for my cash-on-delivery order if i choose to pick up the product from the pick-up store?,you can directly pay for your order at the pickup outlet for cash on delivery orders.,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55c1f732a900003500b99926&view=FAQ
Payment,55bb43af1f000037007dbe98,how do i pay using a credit or debit card?,"you may choose the credit card or debit card option to pay during checkout and enter the details when prompted. you would need to keep your card number, expiry date, three digit cvv number ready, which you can find on your card. for added security, you'll also need to use your card's online password that is verified by visa, mastercard secure code etc.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55bb43af1f000037007dbe98&view=FAQ
Payment,564b0b846e00003300742c2d,how does the 3d secure password add security to my online transactions?,"the 3d secure password is something that only you would know, ensuring no one else can use your card to shop online.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=564b0b846e00003300742c2d&view=FAQ
Payment,55bb5c0f31000025007864d5,"if i have a saved card on flipkart, will i be able to use a new card for my next payment?","yes. even if you've saved your card details on flipkart, you always have the option to use any other credit/debit card to pay.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55bb5c0f31000025007864d5&view=FAQ
Payment,55bb46212c00003e00690dcf,what is a 3d secure password?,a 3d secure password adds an extra layer of security through identity verification for your online credit & debit card transactions (visa & mastercard).,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55bb46212c00003e00690dcf&view=FAQ
Payment,564b08cc1900001800feb5a2,what is the amount i can shop for with cash on delivery payment option?,"you can shop up to rs. 49,999 using cash on delivery (cod) option.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=564b08cc1900001800feb5a2&view=FAQ
